"c[trans]" "c[com]" "c[circ]" "c[rep+]" "c[rep-]" "c[pack]" "com[max]" "rep[max]" "c[3A]" "c[stay]" "scaler" "var c[trans]" " var c[com]" "var c[circ]" "var c[rep+]" "var c[rep-]" "var c[pack]" "var com[max]" "var rep[max]" "var c[3A]" "var c[stay]" "var scaler" "ly gamma shape" "lag" "ly gamma rate" "lag var"
-5.290762 -0.844906 -5.513879 -8.596262 2.18006 -2.88518 4.378417 14.55745 1.681936 0.6862388 8.080969e-05 0.7368737 0.6114135 0.1160596 0.9432524 0.8786086 0.5359985 0.123961 0.7148373 0.2841207 0.7564049 0.8035845 30.47178 5.711377 1.938591 4.866162
-5.165692 -0.005233844 -6.752902 -9.864293 1.887585 -0.822935 8.592839 12.68991 7.986739 0.6045326 5.676545e-05 0.6952076 0.3062343 0.8024563 0.9701197 0.2203441 0.61998 0.1324802 0.9112261 0.9053896 0.5421761 0.9510923 34.37754 9.780114 1.99842 4.634945
-5.128683 -0.3135968 -6.269942 -9.050842 1.402183 -3.500533 6.492476 8.342635 6.886368 0.6431956 0.0008377545 0.6187384 0.4888476 0.7139333 0.0369359 0.4007193 0.1409507 0.5221136 0.7829814 0.5535426 0.4305699 0.9552075 31.66025 9.579086 2.176023 3.27992
-5.225587 -0.6744247 -6.07279 -9.689168 2.158044 -2.905538 4.842733 11.66243 5.283297 0.09190022 0.00115148 0.8238076 0.2407482 0.3640023 0.995048 0.2090644 0.724463 0.406895 0.6039075 0.1695722 0.6773763 0.8640701 42.69831 7.491081 2.949878 4.306043
-5.446616 -0.5587634 -5.995864 -8.08233 0.1956627 -6.73477 4.486663 9.722196 7.245184 0.4631788 0.0009561492 0.8313008 0.0861515 0.3913774 0.5101489 0.7286815 0.9542881 0.863232 0.7468824 0.1899164 0.9499027 0.9494747 34.47477 8.361489 2.143809 3.537097
-4.874526 -0.390717 -6.034007 -8.341762 1.479908 -2.716833 9.458838 10.94909 4.79803 0.5286156 0.001289074 0.5275812 0.4053807 0.08385926 0.5430585 0.6738902 0.9267931 0.791184 0.7811705 0.134942 0.1169066 0.9402427 39.50734 2.515173 2.195733 7.422519
-5.058086 -4.710823 -5.476446 -9.484834 0.7680153 -0.9499474 8.357224 8.688969 7.146561 0.263733 0.0002442454 0.9540306 0.7051332 0.9503792 0.6299498 0.5876398 0.2740832 0.2784265 0.5011818 0.9992489 0.1401272 0.8525179 34.33528 9.893774 2.22109 3.969693
-5.149612 -2.467131 -5.595278 -8.658572 0.9524601 -8.379773 6.502224 17.25329 5.019602 0.276093 0.0006072951 0.489717 0.07014744 0.4983227 0.6812741 0.6635363 0.9843714 0.03311138 0.5002445 0.5232814 0.5694547 0.6588786 35.70066 6.735917 2.142665 3.108365
-5.733906 -3.012326 -5.466669 -8.136759 1.241762 -5.053243 9.543587 8.116999 2.036998 0.1945661 0.0009957195 0.8536603 0.6246123 0.1548427 0.4115926 0.3532496 0.8235703 0.1788484 0.8901615 0.1663211 0.3044487 0.949196 37.90069 8.89262 2.416451 5.866455
-5.243833 -0.5738729 -6.117132 -9.5884 0.02661106 -5.489852 5.903455 11.67673 7.176742 0.3200019 0.0005355589 0.798559 0.4134412 0.477626 0.9869492 0.6780078 0.6303619 0.3631 0.2480824 0.8682486 0.2081632 0.6881204 37.08321 8.722329 2.16534 5.882991
-5.350542 -1.279207 -6.151436 -9.80302 0.6296 -1.847445 9.25408 10.19038 1.497877 0.463631 0.0006201396 0.4830589 0.836142 0.4272968 0.3031731 0.7758194 0.4673891 0.03711635 0.4534055 0.1091149 0.5897325 0.9619642 34.56747 7.389413 2.014166 8.053043
-5.005895 -3.513454 -5.896161 -8.79982 0.6252987 -9.563992 7.74327 13.46814 3.978353 0.6403738 0.0001298896 0.5805823 0.8353417 0.7480195 0.3805661 0.9592546 0.4160842 0.6841515 0.5827471 0.9170473 0.6130305 0.8285728 42.22459 5.985197 2.403484 6.705014
-5.271936 -0.128573 -6.216818 -9.474491 0.1057176 -4.059315 6.651889 16.48218 9.479611 0.7860709 0.001033163 0.3921028 0.2460685 0.8187846 0.1078413 0.81165 0.4240707 0.2478875 0.47129 0.2380141 0.3609682 0.8575643 33.97903 5.543905 2.037183 7.010789
-5.573672 -0.8687243 -6.568395 -8.807736 1.60141 -4.959473 9.887727 7.361128 1.766053 0.5041642 0.0009682711 0.2344249 0.2368906 0.6155689 0.3243897 0.46093 0.4925887 0.9967651 0.5901801 0.5053132 0.6251113 0.6539571 33.39731 8.968855 2.038108 6.169307
-5.472582 -4.276365 -5.735385 -9.764354 1.675163 -7.855519 5.339282 14.92454 6.399259 0.0579984 0.0008877282 0.2895046 0.4985118 0.6325645 0.3694036 0.2016456 0.4182004 0.1985915 0.8317305 0.4871018 0.7327378 0.9591897 28.11681 7.599918 1.942002 4.520249
-4.98218 -1.640106 -6.44276 -9.093939 2.294189 -0.830506 8.640087 4.815325 7.790434 0.2650642 0.0003289793 0.3780765 0.3372497 0.2858847 0.7786637 0.9423719 0.5924027 0.1424348 0.776962 0.7772542 0.09930662 0.7242181 41.48163 5.430868 2.543093 4.540315
-4.994991 -2.340597 -5.728516 -8.494141 2.311679 -9.86359 6.937277 5.084789 4.449064 0.5669345 0.0008761288 0.3081486 0.4726906 0.5508437 0.2935319 0.2740699 0.3479533 0.7336351 0.8468 0.02657854 0.8717705 0.9116714 31.31531 7.626707 1.885489 3.07827
-5.42164 -2.334989 -6.421342 -8.800438 1.599678 -3.202465 8.19166 9.84011 3.234926 0.0115108 0.0005203924 0.2941631 0.8891546 0.9729422 0.7555988 0.1644154 0.2418495 0.2546306 0.1362019 0.6801043 0.7892252 0.7909556 36.1743 5.820937 2.302165 6.709204
-5.390973 -1.320636 -5.702469 -9.677959 0.6812355 -5.20205 6.093197 13.99381 4.565825 0.1598157 0.0007134529 0.6488412 0.4225276 0.25891 0.6594914 0.1587992 0.2683067 0.826222 0.6077628 0.1334041 0.4472276 0.8041061 32.19308 6.646942 1.858747 3.104341
-5.884082 -4.065885 -5.626814 -8.622816 0.3577487 -4.147778 6.980028 8.603373 7.084196 0.6549358 0.0001430892 0.9215852 0.4132926 0.2361992 0.6889762 0.3077799 0.6386026 0.4318226 0.04553991 0.8273001 0.2485218 0.7700613 33.63341 8.767981 2.153994 5.118512
-5.407173 -3.591683 -6.085628 -8.94925 0.9665443 -2.916708 8.039399 14.94294 4.620118 0.6397858 0.0004833522 0.9586826 0.9667941 0.5658786 0.7213518 0.4074523 0.5092685 0.3984958 0.7095991 0.622048 0.2506074 0.8329675 36.18677 9.395213 2.221533 6.171956
-5.695879 -0.8667162 -6.564919 -9.005057 0.7290434 -1.322117 9.481873 7.007567 9.937032 0.7078934 0.0004750719 0.520821 0.2777734 0.7304087 0.04996688 0.5777883 0.07912822 0.08110857 0.5984577 0.5997308 0.3242942 0.8062351 37.98787 9.122863 2.196448 7.194675
-5.543586 -2.840377 -5.975134 -8.368245 0.01653952 -1.381579 6.744042 10.02499 5.289393 0.907394 0.000572402 0.4849615 0.2842088 0.3516673 0.4068449 0.9610366 0.9243709 0.8629259 0.1804593 0.8966811 0.03635963 0.9620711 28.26463 7.588017 1.572419 13.28895
-4.796476 -3.000771 -5.714633 -9.663994 -0.1551649 -1.960578 7.37712 11.12051 4.049365 0.7958267 0.000857086 0.1893074 0.3353552 0.8264111 0.35511 0.9503156 0.2677558 0.5701572 0.5908522 0.1119287 0.2989011 0.6472377 35.10207 9.701413 2.187488 3.982231
-5.412384 -3.869026 -5.241053 -9.360372 1.521661 -9.11705 6.155093 6.101125 6.194279 0.310376 0.0005532568 0.4239098 0.5605652 0.3274367 0.7403367 0.8151001 0.6224297 0.4529595 0.7606812 0.2761118 0.0721152 0.7633514 39.59632 8.734952 2.457697 4.990053
-5.539629 -3.66118 -5.847584 -9.216993 2.405186 -3.37144 9.935356 11.43974 6.446951 0.418625 0.001089437 0.6338567 0.976815 0.2587586 0.1722851 0.1168542 0.241489 0.05505616 0.3322478 0.8503877 0.3715342 0.7769838 37.08504 4.909089 2.181654 6.540319
-4.776857 -4.092787 -5.408321 -9.772969 1.835782 -8.232079 9.197085 13.24032 6.74971 0.5807152 0.001002794 0.7703501 0.9005944 0.2926843 0.3415296 0.6835626 0.2450889 0.223389 0.8324957 0.8623508 0.08287237 0.9209308 31.3855 7.148017 2.011429 3.961602
-5.105391 -3.634585 -5.63234 -9.693001 0.9856164 -0.6702478 7.73648 14.09876 8.605063 0.1478529 0.0006821298 0.3593931 0.3295634 0.2105964 0.6814325 0.4818545 0.485093 0.4000713 0.602323 0.7232878 0.3808685 0.8154295 34.25004 6.625127 1.972355 4.375627
-5.112928 -2.994622 -5.280701 -8.11473 0.4234139 -4.139106 6.454306 15.13151 3.353874 0.3272317 6.912497e-05 0.9489407 0.070483 0.3003529 0.01755257 0.9962012 0.8711194 0.05087827 0.1678671 0.2136932 0.3467053 0.839896 36.41341 9.580727 2.362653 4.984955
-5.254589 -1.721597 -5.791964 -7.967402 1.612374 -7.396884 8.867611 15.93069 5.172006 0.02666741 9.002895e-06 0.5351532 0.2860366 0.2636502 0.02457036 0.6422218 0.6718384 0.4285485 0.9427965 0.4583178 0.7328517 0.8859076 36.07061 7.846692 2.177043 4.407
-5.359494 -1.687278 -4.878059 -9.494337 1.452899 -5.697889 6.671225 9.853531 4.639388 0.3108248 0.0006954739 0.4197056 0.1294787 0.6365337 0.3445066 0.7962687 0.568263 0.4259341 0.9176368 0.6258777 0.8436716 0.8833813 30.51696 7.47856 1.851363 4.359164
-5.453212 -1.569969 -6.677018 -9.973877 -0.003699786 -0.341608 6.182668 4.363648 5.223766 0.01851672 0.0004043695 0.5630722 0.7503842 0.6738266 0.4796745 0.2445146 0.7203373 0.7383193 0.7976265 0.171143 0.9644713 0.7605035 36.93967 8.849548 2.465101 3.836567
-5.262995 -4.187585 -5.941434 -9.500174 1.224306 -3.60417 6.948218 6.42008 9.449153 0.5805803 0.001161495 0.7070986 0.6406342 0.2726342 0.7813509 0.8357659 0.4971327 0.879861 0.8301379 0.2580936 0.4712051 0.7505951 37.0062 7.98096 2.342789 3.705564
-4.844449 -0.174924 -6.683446 -9.457383 0.531722 -8.244635 6.641393 4.997522 6.88299 0.3409435 0.0001931737 0.962418 0.1161631 0.1477918 0.91807 0.4870409 0.7280763 0.7431656 0.7846978 0.2191903 0.790227 0.519091 37.12039 8.951139 2.463573 3.65375
-5.815024 -3.377485 -5.934819 -8.382457 0.3536656 -4.108709 9.171829 15.83878 5.738811 0.4309237 1.30781e-05 0.7018232 0.7739862 0.2987535 0.5491098 0.528745 0.8107184 0.1658167 0.298407 0.2045592 0.7266567 0.916146 45.89302 6.94071 2.73235 6.039581
-5.494385 -1.84112 -6.151379 -8.356766 2.203368 -5.585943 6.733092 11.97524 9.555172 0.5233141 0.0005496259 0.8353414 0.7754884 0.702872 0.3628817 0.9880319 0.5201143 0.1691933 0.6417664 0.2258629 0.9911911 0.9525064 29.73355 8.936626 1.927719 2.614326
-5.13854 -1.546302 -5.975382 -9.702812 0.484144 -5.993649 5.167282 12.53113 4.448874 0.4681415 0.0008300373 0.8116463 0.9690509 0.5004421 0.5420332 0.6407943 0.4816734 0.4040598 0.6737787 0.129081 0.8635501 0.6472579 40.98716 5.522793 2.239898 7.973237
-5.380134 -1.65531 -5.927605 -9.534916 1.059259 -6.729087 8.214249 6.985261 6.624024 0.3466363 0.001009106 0.5895227 0.7392852 0.2770296 0.4152747 0.1886769 0.7564655 0.1674467 0.1088967 0.5005155 0.4434631 0.7579409 37.89815 7.665321 2.226006 4.584385
-4.827334 -0.5844793 -6.691589 -8.111776 0.9207769 -2.660624 7.971749 15.79634 6.41645 0.07253474 0.0007357403 0.9966631 0.9061794 0.01975022 0.9318231 0.2400669 0.07638724 0.8156547 0.5047289 0.3089049 0.5984699 0.6273727 33.97849 9.084633 2.036454 3.066221
-5.649967 -2.004943 -4.55989 -9.904006 2.232851 -7.265362 9.107274 4.466641 2.83252 0.4838715 9.203472e-05 0.8156268 0.02159575 0.5805183 0.4907685 0.372082 0.637219 0.2961546 0.3034751 0.7775019 0.3508362 0.7656082 43.47382 8.271968 2.668857 6.677146
-5.555489 -3.868934 -6.084607 -8.600986 1.844154 -5.719338 5.943765 16.41323 3.007138 0.05492612 0.0009679418 0.7578729 0.7085441 0.428671 0.2597561 0.4150611 0.7507349 0.6441063 0.3409802 0.3934941 0.7499272 0.9207287 31.2706 9.063302 2.165838 1.927752
-5.510856 -2.731083 -5.592644 -9.715823 1.405448 -5.756042 7.200191 5.928392 4.564491 0.6741956 0.0004380928 0.862044 0.3683512 0.479969 0.6760584 0.9434747 0.2508769 0.4157805 0.7776664 0.2501897 0.7190471 0.838112 27.19737 8.526944 1.562256 4.219287
-4.931872 -0.2533811 -5.516236 -9.459375 0.9362111 -8.804217 6.708877 5.64278 5.73425 0.6759838 0.0004234653 0.1302934 0.07455887 0.4506745 0.3830317 0.4116741 0.5541319 0.6503848 0.9825324 0.7397963 0.8507921 0.8395152 44.24972 8.804122 2.741312 3.651935
-5.322755 -0.8071859 -6.290662 -9.15099 0.6420921 -5.215581 8.020269 3.937038 4.733762 0.9054604 0.0001976013 0.9287432 0.172061 0.1026183 0.5066641 0.4514502 0.2636713 0.5063641 0.4050337 0.5972124 0.7059915 0.9935385 30.20383 9.328585 2.050638 3.845489
-5.881617 -1.033751 -5.605389 -9.391941 -0.125803 -8.809055 4.470021 14.11847 8.152794 0.305486 0.0007246252 0.9459591 0.6316916 0.1564385 0.2671679 0.2906968 0.7145597 0.4505502 0.6644481 0.2367031 0.6173046 0.9908048 46.35234 9.104444 2.813399 5.775382
-5.290356 -0.3669264 -6.18714 -9.244301 1.931555 -7.392899 8.118788 10.90433 7.060337 0.6105555 0.0002558281 0.7113968 0.9743764 0.1642167 0.034134 0.3451561 0.6830546 0.205605 0.5728545 0.4204943 0.6152399 0.9830088 36.60624 6.454801 2.283405 8.61464
-5.127735 -4.119939 -5.63033 -7.853666 2.018008 -6.971654 7.67385 4.338231 5.213784 0.5632963 0.0004234327 0.3942241 0.4956729 0.5169224 0.3913921 0.6824659 0.1987056 0.28396 0.804708 0.986361 0.5799721 0.7110944 38.44295 7.755896 2.341435 4.176078
-5.641086 -3.820694 -6.659293 -9.227438 -0.1868733 -8.206619 5.462856 13.55159 7.893782 0.4308197 2.004556e-05 0.9129095 0.9980518 0.8782203 0.4147027 0.6449534 0.1653644 0.6329179 0.7271601 0.5876294 0.5692077 0.7526054 34.38661 5.635758 1.947045 6.327098
-5.089395 -1.408019 -5.605533 -9.706372 0.6360407 -4.210852 7.866319 8.467995 6.98115 0.3629297 0.000474846 0.4550703 0.2622319 0.02924145 0.3958452 0.7284299 0.9055579 0.567928 0.8648576 0.895093 0.07861654 0.8697172 40.7277 8.32634 2.722152 3.762812
-5.621149 -1.60157 -6.13937 -9.691832 0.8666093 -6.738177 8.634291 6.968558 6.731076 0.280136 7.515897e-05 0.5363264 0.6059366 0.2099499 0.2159484 0.05078437 0.8714304 0.3180353 0.2518572 0.6147312 0.1939905 0.8306147 35.89904 6.472597 2.082245 10.50077
-5.218138 -2.712099 -5.795707 -7.719451 1.294424 -8.856743 7.106312 8.93273 2.574021 0.03032321 0.0005998309 0.9216678 0.5892403 0.5779907 0.3849029 0.04238275 0.8939528 0.01738856 0.6238123 0.5753953 0.4423581 0.9253798 28.66762 8.372543 1.965247 3.026072
-4.774764 -2.980753 -6.53436 -9.91691 0.03485982 -2.86599 4.417921 14.18224 5.71674 0.6847922 0.0006227649 0.6063382 0.2684997 0.9503793 0.8147198 0.3911466 0.4787936 0.2546623 0.2111724 0.1557377 0.1926643 0.8680006 30.35398 7.806378 1.967809 2.562633
