"c[trans]" "c[com]" "c[circ]" "c[rep+]" "c[rep-]" "c[pack]" "com[max]" "rep[max]" "c[3A]" "c[stay]" "scaler" "var c[trans]" " var c[com]" "var c[circ]" "var c[rep+]" "var c[rep-]" "var c[pack]" "var com[max]" "var rep[max]" "var c[3A]" "var c[stay]" "var scaler" "ly gamma shape" "lag" "ly gamma rate" "lag var"
2.731422 -7.504315 1.127162 15.88589 17.52533 -4.37907 16.88263 3.815805 7.227743 0.1891395 6.558979e-05 0.6502531 0.1412466 0.7395262 0.7081504 0.982624 0.5293754 0.2568535 0.5792573 0.7047932 0.1311613 0.1847271 38.51205 3.537055 2.942725 3.376943
4.13499 -5.716251 -3.417255 7.108055 6.260944 -8.733713 14.42445 2.871064 8.888583 0.6009733 5.965985e-05 0.6513931 0.1591091 0.2294583 0.2792188 0.6941067 0.06694189 0.7948722 0.2029013 0.3865576 0.5357884 0.03719634 36.81482 0.0202454 2.444083 5.444723
3.681155 -6.972218 -3.038641 12.08614 11.17113 -6.810744 11.33645 4.424015 9.083434 0.6984785 4.8542e-05 0.7672712 0.6183392 0.5481982 0.3561804 0.2999798 0.7931545 0.3563847 0.4912392 0.3123843 0.2721115 0.4037155 45.24199 3.28632 2.924801 2.035317
0.9744125 -0.657638 -7.919487 9.843388 17.4835 -1.641781 13.1736 5.547825 5.305867 0.4450103 6.989115e-05 0.3418379 0.1655606 0.5566866 0.6747755 0.6745242 0.2892052 0.8458742 0.1175644 0.9421939 0.07309375 0.8769117 40.23899 1.071906 2.625766 1.890545
4.024397 -1.406406 -5.684827 18.72346 17.19069 -4.343659 11.77459 4.320694 8.187641 0.2702033 8.280615e-05 0.952147 0.5621232 0.7194884 0.02120454 0.2669454 0.6238383 0.7427995 0.8590298 0.7876854 0.2036004 0.1669768 25.35849 4.67926 1.860881 1.665371
2.347687 -7.082863 -3.560271 2.667058 10.0307 -4.629426 14.81469 5.537666 7.317141 0.2005672 3.721363e-05 0.369033 0.7391834 0.4497539 0.2270972 0.3056352 0.2531783 0.2874477 0.598964 0.5068417 0.7691317 0.325102 30.85997 3.170129 2.099538 3.976788
2.955204 -8.329748 -2.608898 1.130216 11.8431 -9.913125 15.52992 4.316837 7.243331 0.6016027 7.282047e-05 0.5914345 0.3461085 0.5554218 0.9814896 0.1293852 0.3652135 0.9193156 0.4221194 0.9424225 0.6506959 0.4910713 46.18253 3.80202 3.118781 0.8795022
2.94307 -1.259483 -4.119079 5.451422 12.5752 -6.908137 7.11434 3.862257 7.500351 0.5174107 3.066187e-05 0.9000319 0.6802547 0.6243704 0.5169516 0.6616234 0.3289219 0.5957287 0.1418595 0.9148093 0.1868729 0.3209823 40.27655 4.766883 3.057996 1.510359
4.440642 -7.014867 -5.221112 0.02403481 4.623195 -9.60527 12.68548 3.193567 9.984866 0.7778189 5.113683e-05 0.5411463 0.8324343 0.3537268 0.1904492 0.5088783 0.705862 0.7531621 0.09972086 0.5627664 0.9616576 0.1537526 31.40537 3.212508 2.077247 7.536919
3.82286 -3.809178 1.424922 4.285648 16.05049 -5.750689 8.581921 3.740721 7.450707 0.6643195 4.392343e-05 0.9444446 0.5133525 0.4386335 0.2346933 0.6809149 0.2542193 0.5436451 0.2965845 0.7148335 0.5068166 0.6405662 37.86154 3.632943 2.315687 2.226884
2.137938 -2.976825 -2.860476 4.085084 10.00271 -5.169992 13.10867 5.134495 7.142341 0.5905387 9.913656e-05 0.5990118 0.8277359 0.4669861 0.8544586 0.6793693 0.5540704 0.5680148 0.3070044 0.7343697 0.3990526 0.07071044 48.88608 3.315004 3.408612 2.179597
2.660073 -4.306946 -9.544312 -1.772829 -0.3657849 -4.821703 14.25589 5.342681 8.008571 0.3930209 9.737107e-05 0.8833067 0.3358304 0.690917 0.5226157 0.9985511 0.1302343 0.4393068 0.4712337 0.9517764 0.5328207 0.5918909 49.53434 1.835015 2.99767 6.53427
