"c[trans]" "c[com]" "c[circ]" "c[rep+]" "c[rep-]" "c[pack]" "com[max]" "rep[max]" "c[3A]" "c[stay]" "scaler" "var c[trans]" " var c[com]" "var c[circ]" "var c[rep+]" "var c[rep-]" "var c[pack]" "var com[max]" "var rep[max]" "var c[3A]" "var c[stay]" "var scaler" "ly gamma shape" "lag" "ly gamma rate" "lag var"
-3.974511 -5.136552 -5.320551 -7.97212 2.249138 -5.961529 8.23419 8.234325 2.50679 0.7737133 0.0005876721 0.7088565 0.8473422 0.3175492 0.1083489 0.4895667 0.2532557 0.4992673 0.8773994 0.2130581 0.0558118 0.4158473 28.70124 7.708461 1.794981 16.65069
-3.994247 -2.115242 -5.861576 -8.895858 -0.1861358 -0.4839938 8.475294 9.048632 7.634532 0.060255 0.000194125 0.2852694 0.5170562 0.6460042 0.4500687 0.07586499 0.03389311 0.847889 0.1713568 0.9347514 0.2565747 0.9106764 25.8218 3.187598 1.870257 15.3045
-4.329438 -6.023112 -2.442991 -9.72556 2.46894 -1.475234 6.873542 17.385 4.307438 0.3142018 0.0006380605 0.4987496 0.25679 0.3279092 0.5018057 0.4905429 0.2097323 0.1005249 0.936484 0.8660905 0.09272098 0.9038065 41.67387 2.085155 2.66239 13.99065
-4.361648 -3.218409 -5.285593 -9.181143 1.304323 -9.311916 9.540432 12.65876 8.690504 0.8211323 0.0003590491 0.3021629 0.4680175 0.7292249 0.5087465 0.09526033 0.569287 0.7990023 0.02937719 0.5622657 0.6025715 0.8865 32.05433 6.785135 2.036312 13.61685
-4.271145 -3.498837 -3.762729 -8.538443 1.447583 -3.293188 4.667994 17.11506 6.939046 0.4096739 0.0004773432 0.01358188 0.09871695 0.1160213 0.5470714 0.2918672 0.754628 0.1372117 0.8072496 0.6223601 0.1659643 0.8866988 33.51138 3.889243 2.205067 13.12993
-4.154646 -5.490279 -3.869458 -9.332628 0.1603707 -8.8383 6.645667 12.10767 6.10625 0.8320501 0.0002972438 0.1067824 0.6687981 0.3314304 0.2133425 0.8495043 0.8598736 0.7882967 0.01164843 0.2037132 0.6977204 0.9292176 36.79725 2.410245 2.739007 14.28425
-4.33349 -5.091651 -2.727195 -8.917216 1.722491 -3.325391 5.577954 8.113941 2.711091 0.1857223 2.581376e-05 0.3901159 0.1258867 0.09057885 0.7103419 0.3580642 0.9121437 0.348444 0.2427964 0.3761336 0.2163793 0.796557 43.43917 6.31129 2.738974 13.87166
-4.329651 -1.187571 -5.704251 -8.861223 0.818037 -1.438554 8.221953 11.47619 3.917725 0.8965436 0.0004542746 0.5091834 0.1480719 0.2400032 0.0549942 0.171129 0.3456785 0.7831523 0.2059623 0.9520565 0.1013608 0.5693989 40.30733 3.363407 2.416575 19.07348
-4.203506 -6.231108 -3.628407 -8.718896 2.056595 -5.02855 7.301136 9.460019 5.145023 0.9161921 6.004873e-05 0.02218865 0.1986092 0.3696473 0.09461938 0.05646058 0.7567375 0.1683445 0.2795899 0.785921 0.1988841 0.5394134 41.88728 2.327068 3.163252 9.589034
-4.534157 -5.552208 -2.657625 -8.526267 0.6293603 -1.174497 6.615208 15.4857 1.302611 0.9021163 0.0009785011 0.6805925 0.08156688 0.5367457 0.4620312 0.2851781 0.05598899 0.263625 0.01451394 0.2661444 0.7220242 0.8575032 45.78724 3.92853 3.061386 10.67764
-4.396388 -5.760942 -4.287717 -9.873333 0.4827754 -6.291721 7.143624 7.61573 9.715223 0.8695533 0.0004501253 0.127298 0.6216466 0.7133522 0.5268384 0.1198699 0.2973793 0.6684299 0.569282 0.6458855 0.6193786 0.8135055 42.88511 7.827934 3.109416 9.956016
