"c[trans]" "c[com]" "c[circ]" "c[rep+]" "c[rep-]" "c[pack]" "com[max]" "rep[max]" "c[3A]" "c[stay]" "scaler" "var c[trans]" " var c[com]" "var c[circ]" "var c[rep+]" "var c[rep-]" "var c[pack]" "var com[max]" "var rep[max]" "var c[3A]" "var c[stay]" "var scaler" "ly gamma shape" "lag" "ly gamma rate" "lag var"
0.872384741984302 -8.39395213647427 -3.40477749838598 2.74193934774382 8.42681273583134 -1.45294555671061 11.1008486439696 5.42855885475199 6.11641261985092 0.39483386508042 8.02112844416041e-06 0.435140409748887 0.803258228858955 0.310813497780516 0.155952497534594 0.782301186057563 0.282772221175247 0.76152292006944 0.252448033948075 0.761322427451503 0.18014687525603 0.0414780377376808 30.8160504335716 3.661564 1.71853010105733 0.7948529
0.0129936175081096 -6.16887754036923 -8.20137275391552 -3.36521148788084 11.9829670189653 -4.22863165514411 11.8727712955436 5.5200525371792 4.54032591276144 0.285414585989797 3.75450744611144e-05 0.748513998946356 0.926241123613637 0.285708500701963 0.471323293696415 0.127193232375464 0.44355173135209 0.715587982281087 0.837189854766262 0.420325392700658 0.150633825782168 0.569638354917585 43.9399282888983 2.10084 2.3471941875746 1.665371
-0.750511526386804 -1.89196625086156 -9.74678774336379 11.334430182149 10.7563083134316 -3.44695311641318 18.1848525884093 7.14143387957545 2.46743742559131 0.271534784163793 6.52908579799675e-06 0.69771319410016 0.671467288662531 0.616188480190215 0.853082355458327 0.85123211779883 0.00663067112159887 0.0736789414237728 0.0816626444321753 0.858596338123192 0.345167795679426 0.300538495712392 37.4034941643236 3.661564 2.20500626447433 2.035317
0.845574982414353 -9.06035717721701 -9.76913029437689 -2.09011999660025 13.2797326488806 -6.7211414666586 9.42152941615664 5.52099111106816 5.38784935341755 0.27068708542553 3.48806181632271e-05 0.267462651220498 0.510275520986092 0.199193611300818 0.538660819530479 0.619338625373859 0.520787993705707 0.384797083612446 0.690602697327164 0.801284651743608 0.325262483766167 0.691741698717147 38.2602403912746 3.661564 2.05491852061027 1.665371
0.339912213561926 -5.45965398690197 -9.34965526687365 3.11541324304888 9.99101665307167 -7.09757263914337 17.7714738951516 7.0680374977799 4.96198264748628 0.0572231321992627 3.30160111645314e-05 0.893857786172654 0.324584918088198 0.54196252960204 0.834573254370354 0.551865559780981 0.81744807342994 0.561628834792815 0.653569487440793 0.232556094807993 0.171907672086279 0.520056563082334 31.7905932877494 1.868285 1.80070570784207 2.46809
0.942864533855998 -8.70410697529696 -9.61665988734968 15.4449941733126 10.4668024704122 -7.97547897862297 8.71841932481782 7.52163755788603 4.7647418571852 0.574100528411803 2.77393339496539e-05 0.957965509565926 0.624077349515838 0.632724095247516 0.522121769241643 0.740493375657161 0.281674354940921 0.555163649121562 0.518605023978307 0.205637731619053 0.341795440460413 0.232198762508413 38.1186690240428 3.661564 1.99448505577671 0.7948529
0.909268873748293 -8.20565481833889 -7.19118774573951 14.791555437098 18.4765975509294 -5.78919614770878 9.00912224768048 7.29962918801299 6.48196363806294 0.839786578742933 9.71863314931102e-05 0.929119861279284 0.0202142487568979 0.724203330639807 0.728299636816808 0.59256338353794 0.349538066892422 0.352466653389456 0.781925894249553 0.748319763823438 0.121633321356008 0.410650942995326 33.1624576444677 1.365639 1.99521373692587 2.344672
-1.26348850294814 -7.60143256362238 -4.65367808219557 -1.89903121755701 12.4183864987681 -4.07751347678387 12.7013631198641 6.28401992288015 3.63502860194742 0.42813902356858 8.20563587491564e-05 0.614590031075325 0.294015047820136 0.252507977227395 0.0372318158503766 0.400528013911583 0.890715194328554 0.837602276877163 0.566931686124476 0.739532331311345 0.15840731666507 0.666593958298817 37.7396101415658 2.10084 2.01080555976786 0.7948529
-0.499439992047622 -6.85117828531416 -7.96014177549726 7.74764222509128 12.8119943872817 -6.85385325529914 10.0181633884264 7.43689846826315 4.76333739354568 0.761507312407918 1.77582536993722e-05 0.480148201202154 0.281971516508693 0.693551980002495 0.556306505383391 0.623458941866119 0.606427952450278 0.404473493237833 0.706332617296012 0.763600586306696 0.674622595262528 0.728137632492606 37.6164235171566 4.870978 1.92275269926422 0.7948529
-0.422072478926613 -3.40802286930584 -8.72412523082742 6.4457596347711 19.1609089812979 -3.35751221540992 11.1609685361746 7.24261744674762 4.47541272096195 0.336657571979732 8.97735136156477e-06 0.767885437161399 0.861733911800774 0.5174180885942 0.485894767335621 0.86085454070357 0.702466381792606 0.00216329310909519 0.638619560728294 0.506824725381631 0.341623185229997 0.638357337074763 40.4142861993175 1.547036 2.15071783068906 1.404739
0.0163412283132714 -5.44658506134562 -7.27657794179652 2.88621889146135 11.4591133004588 -6.8387738651961 5.77468134676778 6.12155168345611 5.54643312134656 0.681586257157925 2.70192366856196e-05 0.872100394375197 0.0876414534253187 0.737421319822701 0.206666649039808 0.788710723713545 0.207461728669576 0.528005557586768 0.853845095310595 0.899751682413781 0.309720223698795 0.897331631401973 44.6668361767907 3.661564 2.30208251652091 2.344672
0.204545774070337 -6.57855567820587 -9.86583575321911 4.50030030874672 1.31325277632364 -6.86684615653511 14.4100293480092 7.1088559219916 4.21688095246427 0.718784048234999 3.78909774709652e-05 0.826190539032161 0.492460310727614 0.454959814227479 0.95878404469082 0.209670786524676 0.14308786380887 0.00362843835521276 0.232463589180165 0.70810142734199 0.560574105601003 0.43205280696098 36.499381334056 3.661564 1.75291397606081 2.344672
0.0301204113763084 -7.8683144947416 -9.58565623007876 9.89034006660903 12.7678992449234 -7.70411680646312 7.36497485847893 6.40566145198677 4.56664304619188 0.405010147410516 5.13009160526626e-05 0.734196420767098 0.0904813170926543 0.799270816873854 0.764578127675075 0.236722190674206 0.954751120288482 0.451358037721559 0.820966141994924 0.725758472199873 0.95165270066107 0.79815052727409 37.7103872909735 3.661564 2.13778839783329 2.344672
-0.47146361964699 -3.28228728613414 -9.4456983612337 6.1995658455688 12.8637004174312 -1.68608734058586 13.3535947371686 8.22804173648961 4.68952428730349 0.736966656076409 7.70171093087665e-05 0.69911351567528 0.912210430237527 0.252573412883929 0.346893180977862 0.183969587042587 0.160738077455381 0.696656592784958 0.162803162113362 0.752737137781027 0.556637803994626 0.056168369203276 41.6177608877846 2.10084 2.43205738308891 0.7948529
-0.100347628686198 -0.459977409318552 -8.35329926500292 13.4664843477436 16.4654229345764 -1.26587672134394 16.1860561657985 5.08173338023209 5.81948566379743 0.992532559704246 8.95085286588181e-05 0.71084139011853 0.384149915819642 0.461964225811205 0.612138681715723 0.489664935384493 0.324586025651229 0.564808591830689 0.0628693090121056 0.398401411176375 0.52474169853705 0.879127207648305 33.0617620940964 3.661564 1.7531902974044 1.404739
-0.456054868024653 -7.69307775922944 -6.81082738343858 1.92647575954421 19.5307836957692 -8.90096764345619 9.90499551384968 7.23298426970497 3.94690016739424 0.737074746473748 2.7576160098252e-05 0.0436935491498768 0.817128236877902 0.739225210900721 0.524006354106664 0.37218979583995 0.870872816045189 0.901666882379607 0.299333999012648 0.101131656337929 0.777595107020233 0.718707530203112 32.1936351005266 4.870978 1.75150825011784 1.404739
-0.301748920800329 -5.21019923717051 -9.50593844401938 15.7028237030652 14.9001784979499 -7.49447219979886 10.3714416157193 7.27260062322369 5.33786334518897 0.136031355319109 9.11360687872591e-05 0.894281087618349 0.415617327213582 0.66196566349685 0.693083682654368 0.438595031063256 0.877853597410553 0.0343466834765238 0.0316818468709784 0.858848008086205 0.966381822761051 0.020727031584819 38.5041115107945 1.868285 2.13354786883791 0.7948529
-0.256534754514418 -8.22329223424085 -9.76715415203282 -2.59369156907643 15.9453730721634 -8.78560475718716 18.9386986287634 5.87996661667698 5.35354889187992 0.470937767555993 3.62174126048586e-05 0.615849033263445 0.589185318710687 0.611440566698754 0.46969791366349 0.316750655724067 0.704653437706911 0.381697210858403 0.83992769553873 0.889126484755394 0.80685159245883 0.737397202746267 45.7387478464437 3.661564 2.26091428767982 2.344672
0.354199585713658 -2.11496887392646 -6.00956005320284 16.276468709601 11.5098789932474 -4.65131498503047 15.9017930524018 7.368664657945 6.63592755116091 0.0732572924134967 2.55077321876261e-05 0.70005038983131 0.452292213488545 0.638730605775213 0.0736226589145211 0.944432120922554 0.720081129372394 0.610299031025325 0.160536566374174 0.789477149350822 0.307740554465265 0.600743130738316 34.5522045356575 0.8915682 1.86310501292452 0.7948529
-0.608176397839519 -5.92718802151448 -8.44198572238895 -1.41669409734637 2.02108407496582 -2.16300869118147 15.83002627868 7.13367263108363 4.33265478255478 0.767340702256109 7.99207047160636e-05 0.493316776423163 0.287571128743785 0.922829797355609 0.81755230078326 0.734240248909263 0.615383752352451 0.486632859295468 0.401371040441635 0.41622684428232 0.463537043029523 0.420595911499566 28.5917626620296 2.10084 1.5839453641448 0.7948529
-0.953697803965226 -1.02830717827442 -9.13840348919759 3.78852812331471 14.4784000041239 -2.68689218940889 13.2146628630817 6.29473222366317 4.13368596675934 0.457899613000525 6.57099001560516e-05 0.626642396686877 0.279503230032901 0.737254970621954 0.789169430777823 0.134424567543664 0.548573480228265 0.221368789380384 0.840341551192209 0.941013690652817 0.201218832948783 0.298059482404846 45.4152549186718 3.661564 2.51888919749085 1.665371
-0.746523775302801 -3.24514860571167 -8.7135942647811 9.03263289627608 17.3074749671265 -2.0804302712793 11.0752196377381 6.90113376325247 2.96469656428938 0.472917213619608 6.9044426202022e-05 0.161651440734534 0.121046516309702 0.669004654154529 0.204901408187075 0.457751577547756 0.238691844492616 0.964033979059188 0.611045457362333 0.848787395860276 0.211631548870677 0.274417553421441 28.9677244428624 1.365639 1.64402484312114 1.665371
0.245806552577947 -0.401186417129248 -8.92126905090274 6.80716802326355 1.25222323258108 -7.1934639674227 9.41221423190399 7.5736792929546 5.37800259305799 0.207531360682578 5.20927208778627e-05 0.968804232051329 0.720900920735768 0.295946518741213 0.0577050397158575 0.035520316876761 0.437747183212486 0.338801957851625 0.398494271959767 0.251954073188691 0.0602123051419206 0.274305958823097 44.7476640433703 3.661564 2.18331335832067 2.344672
-0.356498183047967 -7.79331189120492 -9.89594490716346 -2.11950480771694 13.9575722828509 -9.79138607699635 8.95885802764484 6.94222115926685 3.4830519102205 0.404114653863931 4.63372795787675e-05 0.814335048824996 0.632418918687444 0.752730377475372 0.417833666232479 0.371171558011828 0.285095396678124 0.780533303132066 0.612407353773469 0.655482602408924 0.345384988543183 0.25038702528799 47.7222969849286 3.661564 2.32394248837015 2.910666
0.366571193404002 -7.6380975054989 -9.84794245375207 1.97775369550452 4.21535612773101 -6.05795522216105 11.215422567567 8.53639944984375 2.62621272015562 0.533093719006517 6.21021018777963e-05 0.818430909682717 0.259840046246005 0.379457868193833 0.43182332054325 0.0267307740571746 0.642387490999496 0.407133468754851 0.83681690263429 0.705322966449979 0.19011084643505 0.40502016321432 32.54647304524 1.868285 1.61284095721096 1.404739
0.0105625581781463 -5.94453474818297 -9.39711688371769 1.9878628569884 9.28234456750471 -8.43699541977522 17.2086620007856 7.21519941767476 2.75050258034317 0.265166412537093 2.12452811330839e-05 0.499199983579517 0.124991281817366 0.801743921342885 0.761840776304907 0.305309379415862 0.775548886281491 0.583633928126276 0.121650802777171 0.582250606548187 0.654452767459218 0.617477702569206 39.6643213892805 3.632943 2.16336433569605 2.910666
0.627748155916387 -4.75237404796064 -9.79506159604491 0.107315230336817 1.64608366846477 -8.54476405238582 12.9835912916604 6.40378590450071 5.61785727246077 0.216852152582521 1.35954115512502e-05 0.862066157268884 0.0710071884865517 0.762833011016267 0.213374546581178 0.258920930519959 0.510448329625571 0.363085125970056 0.761876369550977 0.672206678299906 0.218640617121945 0.351418674305876 49.8253814618858 3.632943 2.68097066179208 1.404739
-0.4381550471788 -6.06324484972809 -8.92636883524686 7.45001346963582 12.70946274536 -3.1406423952283 19.9578384942444 6.79815582287353 3.2863086576587 0.389617756604145 7.12276954508209e-05 0.574383862789519 0.826793125633178 0.850467153856764 0.572867816243784 0.25835649151149 0.783297585150706 0.864742922081596 0.507170982700423 0.170615465135641 0.11745243798379 0.717730933019371 35.6749334543493 1.365639 1.96129687625079 1.404739
-0.876318621034577 -0.878260999730452 -8.05923234932563 7.95290512717878 16.5572172744751 -5.91531546848169 15.889682651515 7.21253984802694 4.67533511479056 0.756095546122476 9.6013105328352e-05 0.901529662332741 0.339397611348892 0.764757110489972 0.239805248365584 0.387205737466339 0.434786278317878 0.963680041005935 0.395956205016094 0.297045174163543 0.676110187702222 0.709398005901425 38.2733063045152 3.661564 2.02251841578994 1.404739
-0.0109321510901455 -5.59041361083882 -3.64145718986558 12.058090710493 18.8428293273276 -5.55386145069069 18.7675356717913 6.57796882630788 5.06677210614871 0.238272962933733 9.93214417668925e-05 0.594453223101836 0.481552062092987 0.753640210204935 0.880210406185735 0.219949385238565 0.315310197686045 0.684810848365173 0.499111342247183 0.456098257353771 0.434047455042144 0.641947766087365 43.2221446973454 1.365639 2.30831944031603 0.7948529
-1.96539080498497 -1.64162231426332 -7.14503326852765 4.15199748159225 12.6918725582321 -9.02720351040086 13.0291659821347 9.85599486513972 4.12683311486116 0.0399197376186229 7.07538784891404e-05 0.967674204696944 0.967625848038558 0.52280292233576 0.614965813481124 0.764648306189186 0.974348930389964 0.504033796749165 0.490204222169971 0.559421464167827 0.927123105554269 0.1691064355867 44.9703948118297 3.661564 2.1774751813827 0.7948529
0.0135132860878077 -8.34497417363748 -9.75634376534831 -1.53995495868782 10.7026365312015 -4.62456757736076 19.725226609093 7.30203770529457 2.04193183720636 0.568267803991297 4.33484107071744e-05 0.877969012431989 0.359648137496291 0.891700878505206 0.138020548744263 0.924309297577379 0.225614633198371 0.933943840013758 0.0381105975613179 0.277745009294907 0.390065289224053 0.518520261437308 33.2022176828394 2.10084 1.76057922064518 0.7948529
0.588968431331923 -3.53548376694122 -9.59522852225306 2.71787488904014 8.5515467697998 -8.63344598915732 6.61803735689031 5.99632540696886 5.05146481671244 0.872202947973279 7.35188697211314e-05 0.761251904036672 0.355251232540255 0.436327436525348 0.470288770218242 0.851248922160751 0.550114722174797 0.384674157212287 0.531905214567052 0.266504506604801 0.809509568191653 0.515351877715212 47.2740205320043 3.661564 2.57797680736181 1.404739
0.247090382073117 -4.2744624827916 -8.08458660703206 -2.12754541080807 12.5303653733371 -4.48874116838742 17.8623701999421 7.12434377961964 6.20581620808031 0.634988568576612 8.23885446665001e-05 0.897560507677737 0.594015383928277 0.320867754782025 0.567205986933376 0.17730132258826 0.202424694774202 0.545793461403931 0.452362900196514 0.991906263762535 0.383152308563313 0.79376436885939 27.4633462060499 3.661564 1.35016066495346 1.483686
-0.0968463559761478 -3.25041058311967 -7.2265621440223 -5.15936522027303 2.76289387850041 -5.32003424316697 10.5872965292276 7.53307938659794 2.58975987414881 0.713131284245458 4.85123993956566e-05 0.384000382437273 0.352048269932721 0.737772345569969 0.823461509421809 0.462414953374182 0.322204767689866 0.0783818960557316 0.957468367344979 0.592414537360838 0.441117786330286 0.614886464319217 35.5691995458978 3.632943 2.01866649036816 1.665371
-0.724568795094365 -7.98975488395946 -5.88383834114651 3.52171641235603 18.6739409654542 -3.70378679486519 10.1506920996995 7.30011851201343 4.76013048710952 0.419223742039397 3.27467191324222e-05 0.914363557730297 0.0874268541849009 0.469682195822366 0.740923145692577 0.383626479342746 0.632615363487792 0.254795807284039 0.402048990373895 0.412289312282577 0.766344812956826 0.63445589989261 41.2009162026147 3.661564 2.12534032737261 0.7948529
