"c[trans]" "c[com]" "c[circ]" "c[rep+]" "c[rep-]" "c[pack]" "com[max]" "rep[max]" "c[3A]" "c[stay]" "scaler" "var c[trans]" " var c[com]" "var c[circ]" "var c[rep+]" "var c[rep-]" "var c[pack]" "var com[max]" "var rep[max]" "var c[3A]" "var c[stay]" "var scaler" "ly gamma shape" "lag" "ly gamma rate" "lag var"
-4.558575 -4.709336 -4.526107 -9.388837 0.7770395 -7.348734 5.714317 15.52292 1.845105 0.7502429 1.078963e-05 0.8598531 0.4369543 0.3800172 0.6230668 0.1539912 0.3264483 0.3117332 0.6203523 0.7131977 0.5400419 0.7951684 36.6341 7.140444 2.348321 10.58181
-4.436211 -6.307675 -1.932309 -9.614222 1.223374 -7.723359 5.70022 4.263496 7.022173 0.649885 0.000754104 0.1678285 0.5312968 0.3682225 0.4530014 0.6480033 0.7632934 0.7525535 0.7716302 0.4559325 0.5412154 0.6600385 42.1632 0.382527 2.637717 13.19393
-4.431931 -5.096973 -1.177395 -8.708431 0.9408772 -3.292158 5.813604 6.670115 4.183737 0.5377113 0.0002442588 0.1577589 0.4101686 0.01317256 0.6939123 0.4304934 0.6329497 0.7769018 0.5994632 0.5796943 0.1728876 0.9349524 45.41608 3.945649 2.407352 9.087305
-4.715762 -4.721604 -2.898716 -8.826858 1.935555 -2.099999 6.065808 4.34155 2.348092 0.9261736 0.0005465857 0.2457825 0.9988357 0.4112451 0.5706494 0.04562518 0.2141596 0.4403153 0.6715328 0.9730678 0.6616767 0.9466613 38.2928 8.875273 2.490161 9.974968
-4.834246 -4.087985 -3.986687 -9.134012 0.3705527 -0.242049 4.977368 8.815943 6.232252 0.8617656 0.0002810602 0.2637986 0.536501 0.425705 0.6561881 0.4256877 0.4052 0.7044292 0.6894757 0.2522162 0.4112419 0.9240134 43.44117 0.4982733 2.724609 14.9104
-4.438808 -4.440404 -1.877952 -8.607892 1.480408 -2.079817 9.960413 8.308602 2.691396 0.6426096 0.0011162 0.2346473 0.9669237 0.1015085 0.02552735 0.5449749 0.3714917 0.3114949 0.3597696 0.3714165 0.7984027 0.6682014 32.1054 4.769379 2.119255 14.62417
-4.754681 -3.974281 -2.631753 -9.713548 1.058201 -3.389757 8.985971 7.009157 1.571485 0.2420753 0.0006462717 0.05108534 0.2486538 0.8357828 0.4943832 0.6298319 0.6020912 0.4648871 0.1848823 0.4848103 0.4898551 0.8673447 39.25141 6.24428 2.552012 8.64352
-4.74193 -4.339187 -4.203959 -9.535121 0.6441924 -8.412602 6.256278 7.858547 1.733791 0.4762087 0.0002354176 0.4090653 0.5408865 0.6215863 0.352121 0.8575817 0.4508473 0.1040403 0.735516 0.4099114 0.5962576 0.5751903 34.73979 5.420949 2.132 14.23662
-4.518686 -5.157263 -0.9669565 -8.500642 1.578732 -4.768339 7.577571 5.955308 3.380019 0.8992337 0.00012003 0.3055597 0.8214121 0.5145305 0.3203887 0.5334655 0.3125586 0.8472666 0.8738964 0.3392848 0.8454566 0.8853833 41.96095 0.2203851 2.642391 13.6512
-4.544179 -5.498564 -2.89122 -9.440026 2.199412 -5.696532 5.169922 8.238724 1.729808 0.6220303 9.06166e-05 0.0660625 0.5667255 0.6181711 0.4025907 0.3457752 0.8128814 0.3703765 0.3741871 0.4004952 0.2214203 0.6771567 42.90085 3.540411 2.713205 9.154851
-5.137605 -4.984911 -0.8780805 -9.608877 0.9794609 -4.839515 5.52872 17.15427 3.103291 0.5610025 0.0004182333 0.4939249 0.4041912 0.5227968 0.3256572 0.8247961 0.7070784 0.5138056 0.3734766 0.01086261 0.9971838 0.7366315 35.27516 0.5909758 2.148915 11.92423
-4.728165 -3.476203 -4.829664 -9.622271 1.106029 -4.201365 5.174649 4.39233 3.714258 0.6038867 0.0001779756 0.4160805 0.2629813 0.5486994 0.6951331 0.07252962 0.578073 0.7833171 0.4042938 0.3536335 0.9288422 0.720845 41.55261 0.04084116 2.408601 7.081331
-4.995645 -5.485903 -0.8562038 -9.258101 1.898792 -9.201386 5.893228 13.44621 9.136907 0.1168215 0.0002405811 0.1304684 0.5246987 0.827276 0.2566094 0.2404169 0.3773356 0.5705953 0.3992364 0.8090566 0.4070698 0.9759202 33.46281 8.197006 1.953954 10.10873
-4.670539 -1.750633 -5.07001 -9.475304 2.187674 -3.067625 6.581647 8.734574 1.180762 0.5987985 0.0007777685 0.1881125 0.3546808 0.992467 0.2534529 0.6287639 0.008533684 0.2727864 0.5095061 0.2169914 0.3915031 0.5918245 37.55197 9.631628 2.461106 7.902989
-4.658468 -5.180962 -3.995354 -9.330016 2.390398 -4.959137 5.242954 11.44283 1.98807 0.8268423 0.0002193104 0.3867408 0.6959211 0.6411077 0.9351503 0.6321482 0.6386091 0.8219758 0.3982219 0.9781181 0.5789501 0.566882 37.75996 7.360797 2.212684 9.598957
-4.533718 -3.998367 -6.070847 -9.805909 1.294624 -5.527461 7.434007 13.27608 3.8623 0.4198948 0.0004333694 0.2918987 0.1435817 0.5683014 0.2526907 0.5167165 0.5888366 0.7252429 0.2039974 0.5983588 0.403696 0.435924 41.00845 0.08338733 2.542761 12.02928
-4.972454 -3.427523 -3.756329 -8.582958 2.107612 -7.06026 7.063757 4.848454 2.229557 0.03365663 1.0646e-06 0.6529072 0.8800591 0.8709542 0.7330446 0.4322144 0.5379746 0.8544293 0.5845797 0.5553233 0.4246623 0.7799314 39.18864 9.068343 2.338785 15.38587
-4.8962 -3.612032 -4.295871 -9.344347 1.203834 -8.753232 5.021056 12.92974 1.970437 0.6308608 0.0002472947 0.5404875 0.6944786 0.152966 0.6940913 0.06052627 0.04691595 0.5940314 0.9446368 0.3321522 0.3341812 0.7316752 36.27853 2.167783 2.164266 6.70802
-4.593708 -4.859071 -3.447534 -9.229245 2.016777 -5.464117 8.307251 11.77145 6.855925 0.9036729 0.0004069578 0.5015165 0.2907515 0.05518487 0.01372899 0.8227291 0.6998081 0.9976717 0.1342893 0.471619 0.4014772 0.9568001 42.94573 3.744717 2.562376 7.486164
-4.659129 -0.8245173 -4.3249 -9.887088 1.248353 -8.096968 6.517152 5.215331 1.637779 0.6888215 0.0004588988 0.3316655 0.1486498 0.410528 0.3204904 0.7642325 0.9400659 0.8655309 0.8204269 0.210775 0.07609194 0.9163392 37.98467 6.036383 2.38925 8.652964
-4.659111 -5.597396 -1.500611 -9.403274 1.484706 -6.037362 8.07976 12.75488 2.401157 0.647007 0.0001339835 0.4784541 0.522058 0.7140245 0.420815 0.342001 0.02310872 0.1347718 0.9122229 0.2378111 0.6391607 0.6980315 44.02582 8.816698 2.645997 13.15951
-4.645314 -4.620689 -4.356305 -8.296013 1.897301 -9.027661 8.542885 7.766627 2.808239 0.6838991 0.000155654 0.2449552 0.1950292 0.4546625 0.5243544 0.5961192 0.1099016 0.546798 0.247667 0.5684457 0.6076486 0.9472252 38.64927 7.302173 2.293588 6.172121
-4.913591 -4.561359 -4.420372 -9.415376 1.325314 -6.520617 7.89739 4.952736 5.615513 0.5637948 0.0006894831 0.7045169 0.5688401 0.04532063 0.1320447 0.3918469 0.4785027 0.5942943 0.6730419 0.3210978 0.9783366 0.4284494 39.97776 8.078221 2.42647 15.42495
-4.952462 -5.472736 -3.778035 -9.374176 1.409252 -3.080491 7.238198 3.011718 1.949469 0.3476763 0.0003272413 0.8843379 0.1202989 0.4014591 0.477385 0.3712208 0.4842413 0.4979908 0.36286 0.86837 0.3468752 0.9264636 38.63335 3.795593 2.638195 14.85061
-4.622997 -2.560456 -5.901405 -9.159214 2.113321 -8.36389 8.371277 16.12119 5.554699 0.4606105 0.0007062483 0.7441319 0.9395128 0.04490969 0.6568615 0.5801446 0.04489425 0.5310084 0.4878358 0.3795959 0.5897123 0.5450755 47.48791 4.139975 2.639598 13.02731
-4.885338 -4.387274 -3.435464 -9.106001 0.1310592 -1.32284 6.386893 6.601352 7.900987 0.1205647 0.0003487036 0.231547 0.2647415 0.4157683 0.1802241 0.1991149 0.04231494 0.732319 0.1259251 0.1475746 0.7861509 0.7501891 42.49985 8.56035 2.635759 9.793553
-4.777816 -4.964808 -0.9654764 -9.233613 2.000936 -4.917313 8.390421 6.348931 6.84462 0.6185809 5.828633e-05 0.1948404 0.3977767 0.3716507 0.4195884 0.7444371 0.446201 0.5340244 0.7245591 0.8195541 0.7461772 0.9047728 39.92095 6.85255 2.483516 9.599445
-4.724461 -4.998776 -1.484501 -8.333116 1.243611 -0.3786578 5.012776 7.367861 1.557168 0.4921007 0.0004783013 0.1402258 0.5677116 0.2952459 0.2335499 0.2965177 0.5727591 0.5736936 0.249722 0.4791631 0.3593974 0.6414616 45.8315 4.754375 2.781096 10.91364
-4.705451 -4.799114 -3.96672 -9.127498 2.021007 -2.043574 6.203166 4.649337 8.538199 0.203352 0.000436952 0.1518856 0.187743 0.8016322 0.5401817 0.8713007 0.4996017 0.7138716 0.2721843 0.8504147 0.9671139 0.5096951 44.41344 3.175445 2.601159 13.22198
-4.577965 -4.327834 -2.370359 -9.639314 0.463551 -4.965993 9.253176 6.986578 9.460667 0.1247048 0.0002471469 0.1050648 0.2324541 0.7073814 0.762873 0.1284888 0.518741 0.4379114 0.3972191 0.6831204 0.1084767 0.7353485 46.15772 5.569253 2.986697 10.75244
-4.471809 -5.508721 -2.568038 -7.761323 0.0801736 -1.561081 9.1375 9.955824 1.93899 0.02888987 0.0002081888 0.7080551 0.6040012 0.1239267 0.2916124 0.4129078 0.6128375 0.4649345 0.2295064 0.7605513 0.5037805 0.5245952 45.79713 2.299635 2.820758 12.48854
-4.977898 -3.77549 -5.540401 -9.556558 1.808712 -2.212838 5.195398 9.53855 1.99434 0.1761424 0.0004638539 0.6752247 0.4557138 0.367594 0.4215258 0.3187689 0.514792 0.328014 0.6110767 0.2254049 0.6750128 0.8173121 36.51773 9.509135 2.144596 14.65473
-4.794471 -4.148204 -0.6439846 -9.490158 0.006796736 -9.542272 5.845994 12.66218 7.582534 0.7982665 0.0002065085 0.2630242 0.6809071 0.2192778 0.2700085 0.293793 0.064143 0.4854237 0.215285 0.9158648 0.2361694 0.7985905 40.33776 6.757462 2.544317 9.179166
-4.486078 -5.414192 -3.777229 -9.003375 1.501345 -9.18603 8.957128 9.516137 1.204638 0.4299512 0.0003047822 0.3590912 0.6131005 0.3250968 0.4507526 0.7606232 0.9021661 0.8278503 0.7904446 0.7917159 0.344383 0.6882857 40.22639 2.532076 2.58031 8.919393
-4.818072 -3.382518 -5.437023 -8.574069 0.7760578 -1.85041 7.015858 6.741156 8.211727 0.3616139 0.0003323865 0.321336 0.5524326 0.2939042 0.5115102 0.5278349 0.393276 0.666674 0.5388684 0.8092929 0.4057137 0.8258508 45.88508 5.545302 2.807962 11.22219
-4.746339 -4.003566 -5.701272 -9.76445 1.249139 -0.5141636 7.189514 6.124317 1.977087 0.3036446 0.0004369789 0.3658736 0.4357981 0.3693943 0.2380675 0.8653713 0.7749585 0.5973931 0.2267295 0.269554 0.5998402 0.5585975 39.44209 7.421676 2.580657 11.3166
-4.789318 -3.621273 -3.397557 -8.123847 1.003612 -6.239566 4.596639 9.861441 2.811635 0.670047 0.0003234913 0.4488557 0.1588976 0.1575112 0.7545071 0.57753 0.7803062 0.9632899 0.927885 0.4058306 0.2949674 0.6512675 43.97724 3.896123 2.705136 16.15978
-4.644073 -3.926546 -3.158116 -9.69597 1.487853 -5.223258 6.183948 6.583239 4.558125 0.5306059 0.0009035909 0.5312884 0.8423319 0.05538996 0.041553 0.2161237 0.1973356 0.7304418 0.5734464 0.02857082 0.4838256 0.625685 38.72384 0.5853521 2.507059 16.53503
-4.924095 -3.665128 -4.887568 -8.847794 2.04572 -7.806831 5.577973 13.22616 4.561509 0.05095681 0.0003861179 0.7241603 0.7312578 0.2390502 0.4983293 0.3343724 0.4607863 0.848625 0.3475363 0.4251824 0.5632366 0.7330286 31.75975 8.268703 1.91083 11.93515
-4.81161 -4.898039 -2.86176 -8.154263 1.949649 -6.767832 5.392634 6.128913 9.530245 0.536992 0.0005821996 0.2472034 0.7975869 0.7410178 0.5562148 0.2293858 0.8005057 0.4761159 0.461807 0.4240234 0.9417217 0.7912495 28.33811 4.626095 1.830479 12.08073
-4.634872 -4.775255 -3.907453 -9.498318 0.9439603 -4.388335 6.222501 6.251468 5.561151 0.02069902 0.0007358222 0.8244948 0.8335315 0.2250328 0.254885 0.4360452 0.4127212 0.6541795 0.2151904 0.7922156 0.6214815 0.8887283 43.60644 5.596282 2.629918 17.72858
-4.89306 -4.76145 -5.190063 -9.041323 0.7289129 -4.480867 8.01944 12.32404 2.041591 0.2170302 0.000844221 0.6054374 0.3541106 0.9350413 0.1439788 0.1090831 0.09109675 0.7362792 0.7828079 0.3525067 0.7205692 0.5661159 38.67517 5.927794 2.160496 9.334416
-5.057676 -5.602067 -0.7873885 -9.331266 -0.2202297 -0.9570912 5.495348 10.02739 1.7182 0.7046109 0.0007938726 0.365825 0.2805119 0.5395918 0.9232142 0.3103891 0.9107205 0.1721833 0.3777598 0.05587336 0.3826819 0.7703761 38.96719 9.734256 2.317796 10.92163
-4.655162 -3.86203 -4.976942 -9.241083 0.2755796 -7.327832 7.172286 10.36568 1.750215 0.9340996 0.0006772439 0.3696167 0.9712764 0.2380296 0.468256 0.4476928 0.835938 0.5321432 0.6500266 0.7687423 0.1633433 0.410413 38.7887 3.623855 2.202255 10.46603
-4.752247 -2.288222 -3.573156 -9.787358 1.795472 -3.069168 6.390255 10.20423 1.561749 0.1663483 0.0001950667 0.4738358 0.1238474 0.9934693 0.6603411 0.0379329 0.3147356 0.8051239 0.6280682 0.4304042 0.485197 0.7625348 38.1433 2.132541 2.445544 9.242225
-4.654449 -3.963259 -6.027263 -8.429324 2.005315 -4.897674 5.770866 12.62 9.786313 0.3299086 0.0003691009 0.6228393 0.4808385 0.5003748 0.2937339 0.5596249 0.9871074 0.5022614 0.0883908 0.8468377 0.0362158 0.3327765 41.03254 4.197833 2.588858 12.52456
-4.714981 -4.816935 -3.20857 -8.9719 1.898504 -4.610443 4.345628 5.42853 4.985885 0.7907813 0.0002028673 0.6295364 0.8929025 0.2079895 0.3318905 0.9178679 0.4740271 0.2867979 0.8477661 0.3499024 0.001684756 0.8007795 38.88139 9.497431 2.321069 15.61331
-4.782731 -4.158075 -3.056281 -8.766468 2.27072 -8.886933 7.388319 8.906894 6.254859 0.3916092 0.0002333416 0.3478082 0.743029 0.3010668 0.8760092 0.6908653 0.1659582 0.579394 0.7249821 0.6229471 0.4938687 0.7775456 47.66415 3.536694 2.768408 10.15496
-5.286328 -3.406583 -5.131459 -9.502409 0.3603285 -4.917439 7.129372 5.871432 4.008204 0.7773772 0.0004691593 0.5934578 0.2799919 0.3934993 0.7509202 0.7731969 0.4464147 0.42026 0.711996 0.5615727 0.4879256 0.6532293 37.97062 8.336618 2.390239 15.90102
-4.757027 -5.161999 -5.015047 -9.520238 1.661566 -5.67622 8.054231 5.763295 1.231636 0.4574494 0.0002501505 0.7894736 0.287344 0.2338742 0.490672 0.4208173 0.2506572 0.7821735 0.8725665 0.4884098 0.6276964 0.8567254 32.31604 2.23465 2.053011 13.2532
-4.938502 -2.921656 -4.259093 -9.03789 0.3587318 -6.240309 5.215769 9.09793 1.98364 0.6070249 5.943149e-05 0.4793138 0.3263348 0.2989388 0.5528194 0.9664652 0.9201151 0.6374991 0.4618033 0.07588533 0.4412203 0.921539 41.38668 1.881146 2.636205 16.36034
-4.815839 -5.283502 -0.879922 -9.751815 1.484709 -7.339477 4.330432 9.079914 7.795184 0.2069168 8.831099e-06 0.4949611 0.2718817 0.2592936 0.410002 0.5536329 0.3495835 0.01680451 0.7275749 0.1751581 0.3953576 0.9560376 40.80277 0.1100797 2.25617 13.64858
-5.206221 -3.780874 -4.464255 -9.646392 0.6134589 -9.088218 5.323616 16.01858 3.010415 0.07106423 0.0002379183 0.6083631 0.1325265 0.1609785 0.1794784 0.9406376 0.2511325 0.9359485 0.8136718 0.531712 0.3870694 0.8158789 44.36731 5.55776 2.427622 15.16374
-4.864123 -5.506304 0.3932594 -9.352416 0.2484341 -2.84349 5.276046 15.16556 4.979813 0.4289981 0.0007017496 0.2024612 0.07390466 0.503357 0.04755548 0.09030806 0.6646107 0.3923506 0.6377095 0.691418 0.4956576 0.6945944 29.79555 5.062579 1.925466 15.30161
-4.959849 -3.870237 -4.122321 -8.599405 0.2086914 -4.149282 4.975635 5.82424 1.779617 0.01185423 0.0005652825 0.6712976 0.5909596 0.3318405 0.2673733 0.7601577 0.2858979 0.2863701 0.4296787 0.28647 0.6933279 0.6293547 45.7809 9.661612 2.889699 6.957319
-4.066111 -4.601415 -1.284646 -8.070093 1.727087 -3.736317 4.285242 15.78804 7.586806 0.1027203 0.0008484336 0.9820962 0.9276014 0.8851794 0.400362 0.20423 0.05036032 0.4826383 0.7238407 0.6939263 0.4937316 0.8053207 40.58177 6.71295 2.562757 9.404324
-4.559145 -4.633197 -3.552768 -9.595958 -0.0783938 -0.8314253 8.306248 3.644057 6.625231 0.636379 0.000373255 0.3104026 0.5215689 0.8484282 0.8318476 0.8111898 0.8524822 0.7253312 0.797565 0.07665938 0.7617463 0.378535 35.65144 3.295337 2.259108 10.50324
-4.494745 -4.551308 -2.697971 -8.143506 1.224391 -7.843863 7.62546 7.197253 2.671748 0.5795126 0.0002806387 0.2034622 0.8048687 0.7886356 0.1380548 0.8462715 0.09560176 0.5221678 0.4325322 0.3009895 0.8201122 0.7870498 39.38631 6.985349 2.33034 8.654671
-4.694564 -3.43461 -3.091977 -9.1807 0.9796032 -8.839625 7.778827 14.86903 1.141872 0.3113899 0.0003617375 0.1276804 0.1203508 0.2947371 0.2755407 0.8005223 0.2731713 0.7957284 0.6043594 0.8120167 0.4770116 0.7603319 31.83438 4.248148 1.891372 4.648812
-4.765931 -4.419363 -5.076433 -8.787517 1.435909 -5.992347 7.825364 5.276327 1.478891 0.7754131 1.716035e-05 0.9982855 0.8344617 0.4293396 0.267669 0.4244209 0.8030865 0.7913731 0.2346096 0.8947095 0.412453 0.7012238 44.01178 5.33135 2.488713 14.02235
-4.613674 -4.635322 -2.715823 -9.027018 0.9182653 -9.465531 9.690688 14.80657 3.067665 0.6213316 0.0002812217 0.5011593 0.1153493 0.601165 0.8282186 0.7292676 0.8079846 0.4148788 0.4133534 0.4201179 0.5397204 0.7206833 35.18959 6.58421 1.876375 10.3388
-4.763244 -4.697977 -4.092777 -9.420529 1.804214 -8.807417 7.626705 9.699242 1.736951 0.4834898 0.0004557924 0.2566811 0.5667791 0.5578131 0.8983139 0.1348775 0.8377672 0.7316139 0.1286428 0.5224988 0.8029821 0.6905989 41.42529 5.661547 2.517674 12.60692
-4.687024 -3.554998 -4.522177 -7.940478 -0.06914016 -2.596553 7.433774 14.50232 1.057549 0.3612314 0.0006243909 0.590754 0.7287347 0.3363205 0.5513294 0.1845082 0.8923687 0.1923155 0.6446696 0.287309 0.9775419 0.6979087 47.88183 9.122496 3.029916 6.360787
-4.934609 -4.443565 -4.795028 -9.595532 0.2245051 -6.043053 8.452644 5.945322 2.40187 0.3593892 0.0007113009 0.7877809 0.3153347 0.1541471 0.6248367 0.7887076 0.4087804 0.3008254 0.521449 0.2926552 0.5831671 0.9477848 46.28886 7.510922 2.723738 9.076444
-4.908046 -5.820528 -1.562884 -9.824286 1.082109 -3.137161 5.533646 3.931394 1.107909 0.6430511 0.0005691058 0.02925041 0.01507519 0.2976397 0.4765792 0.5302102 0.7779312 0.1828801 0.4356575 0.2406965 0.5052637 0.8105593 44.59925 8.61655 2.68356 9.189177
-4.589377 -3.736599 -4.614204 -8.848254 0.5107582 -3.014048 4.93717 5.686547 3.404747 0.6870471 0.0006477892 0.4231806 0.3092085 0.3571927 0.2668508 0.3189352 0.7033471 0.9919104 0.6737536 0.8856878 0.4749986 0.8566268 40.11304 1.911115 2.349117 12.00532
-4.848265 -4.686732 -3.080511 -9.071734 -0.2146783 -5.636838 6.880584 11.95877 1.026732 0.351179 0.0003205157 0.2213038 0.763632 0.1737254 0.1049391 0.5481855 0.9238681 0.2366877 0.1877386 0.9773402 0.5733263 0.6035538 39.82268 2.503887 2.308556 18.36552
-4.604856 -4.283586 -4.516815 -8.310898 1.050237 -0.976379 6.565643 4.153668 6.444514 0.7862533 0.000519686 0.2139621 0.5597764 0.1390406 0.9213442 0.6187325 0.05577049 0.8038677 0.7350644 0.4728602 0.0429422 0.8636318 47.68478 5.10656 2.76819 17.43631
-4.525354 -4.654349 -4.718953 -9.66184 2.362391 -5.165124 5.616903 6.018234 1.893533 0.01765127 0.0003738784 0.537869 0.1812912 0.1444779 0.6006045 0.5453481 0.2040145 0.862145 0.6644335 0.9971482 0.4142994 0.7542493 43.7368 4.179292 2.821251 16.74494
-4.962952 -4.234522 -4.295145 -8.911001 1.954481 -5.995222 6.969965 11.00857 7.445637 0.17927 0.0003909756 0.08140482 0.6040835 0.9088503 0.7910964 0.2264899 0.5422367 0.6630489 0.682509 0.5751956 0.539834 0.9528228 34.60138 1.617033 1.882768 16.92389
-4.628053 -5.235825 -1.967861 -9.184074 2.057465 -9.22519 7.234641 11.02828 7.972411 0.7341508 0.0004976699 0.4238102 0.7448369 0.1074094 0.03721708 0.2506937 0.6896875 0.2090256 0.6623616 0.2259101 0.2610285 0.7962277 39.60148 3.025312 2.460884 10.54943
