"c[trans]" "c[com]" "c[circ]" "c[rep+]" "c[rep-]" "c[pack]" "com[max]" "rep[max]" "c[3A]" "c[stay]" "scaler" "var c[trans]" " var c[com]" "var c[circ]" "var c[rep+]" "var c[rep-]" "var c[pack]" "var com[max]" "var rep[max]" "var c[3A]" "var c[stay]" "var scaler" "ly gamma shape" "lag" "ly gamma rate" "lag var"
-5.705132 -9.285866 -1.181108 -5.304573 1.866061 -5.272768 8.350424 13.97438 3.424253 0.5348566 4.85238e-05 0.6531539 0.2864574 0.3066217 0.03235434 0.4587103 0.7227399 0.3195829 0.5494785 0.2387713 0.4567864 0.9134106 35.71656 0.4172899 3.740147 6.457543
-3.121745 -0.5200111 -6.311884 -9.534062 0.2698911 -2.457212 7.119169 9.274277 5.299644 0.5927241 3.33205e-05 0.787624 0.8863409 0.5290809 0.6095635 0.1604041 0.8196143 0.2311356 0.3514028 0.9759922 0.02277683 0.7201964 34.9443 7.529433 1.843114 1.306382
-3.952846 -7.085696 -6.421409 -7.70618 2.388518 -6.765442 5.822683 16.12052 9.179159 0.5692213 7.067265e-05 0.581742 0.5125023 0.001031418 0.9267957 0.5377063 0.6145112 0.007218093 0.4332642 0.3793392 0.2369529 0.1617397 45.58149 5.34731 3.077517 4.952608
-5.201351 -10.57701 -2.225859 -4.525262 0.732945 -0.2639927 8.118538 14.79744 2.024931 0.205716 4.611569e-05 0.2668789 0.05628804 0.8726043 0.5571509 0.5742067 0.5945174 0.9958501 0.8355479 0.1938566 0.181335 0.8535051 30.82257 3.027359 2.844998 11.71075
-4.055163 -8.269396 -0.7271717 -4.700209 0.1803361 -6.646331 9.648599 11.86673 4.74639 0.5653619 3.41962e-05 0.8983079 0.4964498 0.2016092 0.06767548 0.2525291 0.6250443 0.5664474 0.5254767 0.8923823 0.8424776 0.2809764 40.10675 0.5653217 4.760159 7.581733
-5.856802 -8.002774 0.238053 -8.747618 0.4056523 -5.234665 5.296237 12.79564 4.833199 0.8441227 6.025519e-05 0.0573004 0.09706091 0.3283889 0.4737124 0.4130422 0.83819 0.6910277 0.4018654 0.5565017 0.6112319 0.2997369 32.23575 8.019199 2.249903 9.863836
-3.956974 -7.376772 -7.193088 -8.964404 0.7360698 -7.773202 6.419535 14.0537 3.190626 0.4187832 2.828136e-05 0.3317504 0.4946366 0.9979981 0.1938211 0.3226113 0.6770862 0.8066507 0.8471734 0.9992798 0.7720962 0.3344479 22.53216 0.9213151 3.915375 4.888749
-5.478428 -8.075287 -3.931987 -8.679294 0.4632298 -6.321716 9.480196 7.24139 7.7592 0.3523634 3.291718e-05 0.2621562 0.8550852 0.4584954 0.6425094 0.6117061 0.1438429 0.5726612 0.2542755 0.7519417 0.1078994 0.3100379 41.15041 0.3978353 2.639237 6.580435
-5.401609 -8.5851 -7.311102 -2.404401 1.296699 -0.9286967 9.752004 11.7176 8.821777 0.7138881 3.640423e-05 0.3881611 0.8711127 0.8698994 0.4781674 0.8965877 0.8289993 0.1802896 0.1391486 0.5187167 0.3763469 0.2951517 38.05629 5.952018 2.274243 17.04004
-4.908631 -10.32984 0.0767167 -8.782882 1.727867 -7.812374 7.692048 17.11185 6.769441 0.2656501 7.144465e-05 0.3208426 0.5769098 0.7552368 0.3714795 0.8242255 0.5774988 0.7178768 0.4048562 0.5611012 0.590039 0.292643 19.1228 4.445436 1.957275 10.28071
-3.631391 -5.44854 -7.272981 -4.142238 0.1665209 -1.377004 7.705004 12.18415 5.241634 0.1572464 0.0001253013 0.5414116 0.8176794 0.1528324 0.518533 0.3466531 0.52193 0.2550004 0.5426015 0.6433547 0.853238 0.2675494 29.47791 2.464358 3.251862 13.67768
-5.202551 -10.67899 -2.328877 -5.846829 0.3327461 -8.30838 5.199021 10.82681 7.801456 0.8748379 7.434877e-06 0.5381073 0.04636058 0.2167161 0.3214286 0.6674344 0.5640704 0.8738764 0.9444293 0.6771612 0.9516144 0.8016964 34.28748 1.613387 2.773622 10.28411
-5.825392 -7.470736 -5.993436 -4.302641 1.751181 -6.804357 6.380503 5.019179 2.888077 0.4715751 2.420884e-05 0.5113692 0.620106 0.9470719 0.9766222 0.5483361 0.9009553 0.3073774 0.5263821 0.8806369 0.5421541 0.3246011 22.96621 5.52604 1.458807 3.765882
-4.990372 -0.9388918 -8.239247 -8.990514 1.984718 -7.417493 5.392175 14.95277 8.25567 0.00559603 7.024106e-05 0.7135221 0.4894064 0.5029253 0.856399 0.3817833 0.7145775 0.5870508 0.1321634 0.4531362 0.9852392 0.7615066 46.9269 4.096574 3.171842 4.449905
-3.756895 -4.699276 -5.673039 -8.47385 2.27414 -1.647709 7.720093 8.618802 5.663822 0.8105734 3.123771e-05 0.06277943 0.3111829 0.1902848 0.462002 0.933399 0.2218814 0.2579918 0.4949795 0.6130302 0.2380497 0.4342306 36.30637 4.309761 3.504839 1.483148
-3.844328 -6.946785 -2.386932 -8.029897 1.306187 -3.51532 8.158896 12.98719 6.805108 0.7425976 7.117916e-05 0.4915718 0.148678 0.7237271 0.3139774 0.2213155 0.06831932 0.6291399 0.6136243 0.6742773 0.7243495 0.2534769 26.58976 0.5566276 0.9377962 8.394763
-4.967737 -7.420197 -2.111725 -9.564294 1.011883 -9.878646 7.29062 17.17184 8.544697 0.7822874 8.98607e-05 0.5019925 0.605181 0.5844102 0.9212709 0.4649662 0.6973731 0.9133788 0.3016158 0.965712 0.4337876 0.6627261 45.6299 5.681138 2.42639 6.053832
-4.374094 -7.355094 -2.022905 -7.270612 2.418568 -8.470848 8.005548 12.46511 5.603839 0.6775338 7.023124e-07 0.5056482 0.5689248 0.3562191 0.8177715 0.2291237 0.1185822 0.6833404 0.8116463 0.7517421 0.9072447 0.3601838 33.9467 1.602828 0.4127587 8.703869
-4.677431 -11.75639 -6.821178 -9.180998 2.446809 -8.857995 6.363995 11.12285 4.709332 0.824757 6.426326e-05 0.8437134 0.9840064 0.0368209 0.7932312 0.3865625 0.6968525 0.02889679 0.560733 0.06272627 0.2661358 0.3823813 25.49774 6.871515 3.829507 2.17356
-4.273913 -12.97519 -2.593567 -5.17625 0.06035937 -5.459247 9.573516 3.800547 1.395334 0.4270232 3.035046e-05 0.08557299 0.6028771 0.8990922 0.6064473 0.5965924 0.2117886 0.6172687 0.6016982 0.3058993 0.7004466 0.2429879 33.85087 3.040619 3.420828 3.752021
-3.841907 -5.954313 -1.627597 -7.956123 1.353578 -5.586271 6.418534 13.96717 6.414674 0.4157651 0.0001236605 0.5684357 0.8326636 0.5012054 0.7764641 0.3488952 0.5429366 0.6941988 0.6537073 0.3594192 0.6767404 0.9557862 26.49689 9.96494 3.049973 6.401585
-5.21885 -6.093546 -4.71134 -4.990892 2.44194 -1.229018 8.564526 16.27586 1.744039 0.2565532 2.671632e-05 0.5302165 0.5648905 0.8977663 0.4628655 0.4181397 0.8855073 0.45563 0.3953244 0.181184 0.7263857 0.6514716 32.94007 3.279467 4.213115 10.19578
-4.314473 -5.702637 -8.858392 -5.496157 -0.1770083 -2.457378 8.455903 11.77801 9.681551 0.5453258 9.690596e-05 0.1204269 0.2367447 0.3842798 0.7372718 0.2587626 0.7101782 0.415756 0.7305444 0.4817532 0.824289 0.2326377 18.31976 2.406269 1.813126 6.793081
-4.312711 -7.783852 -4.9347 -8.076061 1.388213 -1.812867 5.881597 15.75342 9.25494 0.9338835 6.590993e-05 0.592301 0.432608 0.4240678 0.1179771 0.2773184 0.7164741 0.4626248 0.40869 0.7764707 0.2924191 0.3164112 35.68233 3.367138 3.41057 10.6786
-5.77929 -1.40125 -3.747028 -6.281443 0.8399814 -6.660687 5.794898 15.75827 3.651124 0.6940499 5.497184e-05 0.1827989 0.3412674 0.5646804 0.5422858 0.5067929 0.9768499 0.6844672 0.418486 0.4902283 0.4243198 0.8887852 40.21099 1.346541 2.813778 0.4659332
-3.964153 -9.001758 -2.339369 -5.579296 0.8683013 -3.957507 7.950083 10.78621 6.135067 0.2487274 8.79472e-05 0.1307756 0.8542554 0.2802988 0.8603207 0.8609746 0.3692314 0.5210216 0.2870744 0.3028258 0.8805476 0.3976474 22.46269 0.1144116 2.967657 12.01153
-4.794756 -6.266351 -7.965091 -8.495689 0.1357731 -8.291277 8.426252 16.58429 1.4839 0.8371878 6.702254e-05 0.4372473 0.002454707 0.6353339 0.5587464 0.7694523 0.7450573 0.5855619 0.7075835 0.4748722 0.4561867 0.3923045 20.07682 4.896046 0.9853269 2.682221
-1.909219 -10.07042 -7.564993 -7.192145 2.050489 -9.507699 6.362354 11.27613 6.848742 0.3901212 1.926832e-05 0.7805971 0.9969115 0.4097891 0.6707654 0.9898726 0.5079535 0.6238374 0.1060699 0.668991 0.9043425 0.08834454 46.46246 0.4753289 2.587425 8.726222
-5.869127 -11.58457 -7.639249 -8.450723 0.449301 -5.936161 8.473423 15.77559 3.504885 0.2004257 3.251739e-05 0.1715932 0.4168025 0.2398698 0.3382593 0.6188096 0.1240968 0.8724869 0.7873093 0.5840441 0.08159329 0.3217332 20.77168 4.215035 1.107053 19.16382
-4.667192 -0.03020436 -3.201335 -8.242625 1.679844 -6.36576 6.729479 17.37434 7.098719 0.5485865 4.288931e-05 0.3995512 0.348921 0.7839549 0.8045219 0.6393522 0.6658159 0.02111933 0.04966911 0.4259502 0.4236608 0.491756 11.19151 2.425509 0.01521005 2.326974
-5.009989 -2.001424 -5.360074 -9.732764 0.2298118 -7.982057 4.275812 7.862535 5.874321 0.9040865 1.938984e-07 0.623524 0.4567761 0.1010829 0.7124791 0.4650814 0.5775989 0.381142 0.6834025 0.3583673 0.6830377 0.2434421 29.37469 1.015835 2.019499 18.1114
-5.465761 -4.658593 -7.783231 -5.683481 0.3104085 -4.041102 6.310323 11.31482 5.56903 0.6177161 5.458884e-07 0.310849 0.1295302 0.3177373 0.2799363 0.9198419 0.4995694 0.1988089 0.5346008 0.3885324 0.4438906 0.4699523 25.82841 3.896661 3.334895 6.535085
-4.622191 -7.141866 -2.42347 -4.103552 2.014155 -4.171287 6.023768 9.449272 3.494472 0.4138464 0.0001270021 0.2258893 0.6413659 0.129597 0.959033 0.7613156 0.4036739 0.6302863 0.7333021 0.9675466 0.4281194 0.5312392 46.51589 0.4297865 4.003688 19.25755
-3.538947 -7.142621 -7.033931 -7.99243 0.4933131 -3.02111 9.208607 16.29698 7.688141 0.03166449 4.784746e-05 0.7559484 0.8339642 0.5889679 0.3890857 0.02943233 0.07913619 0.4838401 0.7370118 0.3127925 0.5803567 0.2759206 10.81756 3.288189 1.548109 4.126578
-3.68955 -8.36993 -6.186731 -8.697864 0.6816611 -1.454274 7.772243 4.670378 4.59283 0.6524464 0.0001465131 0.8210944 0.3254061 0.5480781 0.6031841 0.1977031 0.7581782 0.7123258 0.5921446 0.9850553 0.1270932 0.3694839 40.23066 5.783076 2.332844 3.979225
-3.483516 -7.222649 -5.329309 -8.555461 1.768524 -6.229618 8.795151 10.91522 6.140418 0.5859387 7.079633e-06 0.3726577 0.8636601 0.8546096 0.7969241 0.2020778 0.2969366 0.1358492 0.9069942 0.5712099 0.7711439 0.3736377 46.50154 6.566311 3.672346 3.557465
-3.079235 -8.111136 -1.676525 -6.25563 1.070923 -7.652071 5.996385 14.00934 1.72668 0.4657948 1.412732e-05 0.4741356 0.7686947 0.6857581 0.3808964 0.5974721 0.7439532 0.6963653 0.2502701 0.887639 0.4371246 0.2570121 9.019658 2.913078 1.388769 9.830253
-4.792066 -7.170281 -9.477443 -4.643032 1.97843 -8.232441 7.180063 12.91223 2.102889 0.1817914 8.488234e-06 0.4070531 0.9703485 0.09304312 0.6379197 0.140934 0.2178047 0.9964507 0.2892885 0.5908013 0.9480945 0.561662 36.32268 2.251594 3.407663 11.83223
-3.40567 -4.632479 -4.422211 -8.172956 0.979663 -3.379699 7.050038 17.11059 9.238886 0.534508 5.225985e-05 0.6358934 0.3834618 0.7305732 0.5099995 0.007910302 0.8807117 0.6562107 0.3833791 0.5305667 0.8656312 0.6147402 40.77676 5.249826 2.897906 9.660285
-3.330806 -5.61361 -2.472899 -8.046914 0.5542271 -0.525531 9.0627 14.72911 5.453524 0.8631068 2.699735e-05 0.1928466 0.07170265 0.1654656 0.276326 0.4937915 0.1246418 0.1775175 0.7986991 0.8432859 0.8091795 0.5608647 34.99976 1.437526 2.000175 10.00744
-4.525692 -6.573231 0.4214253 -5.796626 1.155778 -7.048174 7.431962 8.375407 8.517227 0.4643582 3.303539e-05 0.4486824 0.6194325 0.4417632 0.444121 0.6354438 0.3115753 0.9314467 0.8083772 0.1916553 0.8427632 0.3061844 42.4197 1.949416 4.221643 3.223146
-5.801865 -12.92046 -7.945611 -1.996566 0.06489328 -0.8540034 4.858523 14.58113 1.662934 0.3648803 0.0001754418 0.07458778 0.4502551 0.7489831 0.8591676 0.8823588 0.03778604 0.2793266 0.6416469 0.2368203 0.9932138 0.7892162 49.58737 5.403936 4.222686 4.538751
-5.574192 -6.104531 -10.19669 -7.352443 2.182651 -0.0736701 9.610058 7.724387 1.918195 0.09719295 6.533588e-05 0.6613228 0.02728543 0.800657 0.7757097 0.8886689 0.9304081 0.4137151 0.9840932 0.3022445 0.1727652 0.857376 10.0528 8.87431 1.214819 3.593327
-4.751544 -6.614044 -8.800463 -4.905226 2.012339 -9.624748 7.466123 8.251615 2.69098 0.2665073 3.698972e-05 0.5128429 0.8395091 0.6678991 0.2172613 0.5828875 0.09610557 0.7667097 0.3759809 0.4233693 0.9007512 0.738555 28.95842 6.591984 2.817546 9.726666
-4.309049 -7.378866 -7.184923 -1.874518 0.553541 -8.052744 4.300985 14.25798 6.16374 0.4596253 3.212255e-05 0.471116 0.9306287 0.209201 0.4437748 0.6165524 0.3227811 0.8986403 0.7520735 0.6156594 0.3486852 0.7516289 19.07367 8.860258 2.463528 6.047987
-4.659486 -4.915331 -9.111252 -6.043143 1.116566 -6.6739 7.274356 14.36756 1.177019 0.9153758 0.0001760964 0.8644534 0.4291254 0.2437996 0.4031528 0.1672224 0.1857469 0.558772 0.8200919 0.04222621 0.02835856 0.5110928 42.29802 4.259513 4.600781 8.40297
-4.167891 -3.760199 -1.503422 -6.796934 0.4003703 -7.289884 6.087983 12.40573 4.631951 0.1412186 0.0001355124 0.04199121 0.8787317 0.8508103 0.2162613 0.7307596 0.3504547 0.9576339 0.429505 0.3100069 0.4790816 0.7243447 31.26246 6.228391 2.22955 15.34047
-4.417684 -8.161176 -5.099419 -2.810972 1.55553 -4.663529 7.029575 16.33833 6.888548 0.6769419 4.180651e-05 0.1142377 0.1294203 0.2252573 0.5704335 0.1617745 0.3973791 0.292207 0.6914407 0.008550451 0.6689864 0.4473386 32.33831 4.389055 4.808606 3.357519
-3.162347 -6.734399 -5.198718 -8.598396 0.2523301 -7.877785 8.565883 15.72997 7.868779 0.3765571 3.745403e-05 0.7768158 0.009771884 0.3917905 0.6436262 0.6037376 0.6597328 0.6634769 0.791249 0.5775252 0.4519992 0.184946 26.25166 0.2012278 2.501558 5.162483
-4.775526 -8.081695 -4.894384 -6.860322 1.78782 -2.541123 4.711974 13.8342 2.184944 0.7059854 4.358131e-05 0.9498445 0.7119316 0.2680007 0.9910099 0.06462126 0.04627015 0.268036 0.5271657 0.3017729 0.4846606 0.5656115 39.01769 2.073134 2.082059 3.444515
-4.715661 -9.056056 -9.417781 -6.857275 1.822071 -9.889033 5.379799 15.15091 9.737411 0.02451466 0.0001597527 0.5858511 0.6090334 0.2346798 0.2124268 0.8614484 0.2799511 0.7355772 0.7511634 0.4199017 0.2557452 0.7592249 10.06916 2.465963 1.913622 11.50106
-4.85445 -6.164625 -0.3089668 -7.536226 0.2772926 -1.891866 4.611887 13.10713 1.486154 0.2960643 4.623307e-06 0.2144523 0.06619802 0.6389406 0.3060333 0.1015142 0.5166321 0.2055082 0.1893524 0.5788729 0.9747824 0.5111569 40.63897 3.047137 3.151778 5.813075
-3.128547 -5.592272 -6.964999 -8.058997 -0.05532121 -0.08181938 4.598094 12.01396 6.302204 0.6290086 9.151392e-05 0.3610202 0.1101709 0.9730035 0.380311 0.336791 0.5595832 0.5683322 0.3117355 0.1280103 0.3239762 0.5167175 20.53073 2.812911 1.215758 5.645734
-5.316794 -12.67275 -7.906834 -6.7801 0.2401773 -8.092448 5.406178 9.092434 2.272224 0.598623 4.734595e-05 0.1922004 0.3668987 0.1056735 0.6416322 0.5534702 0.1777928 0.4529513 0.2056848 0.8568585 0.5923226 0.6110806 35.4719 3.940685 4.657562 3.311569
-5.645273 -2.719844 -3.736392 -6.451514 0.01654059 -0.1002602 9.808764 12.84651 7.467153 0.6906539 6.323051e-05 0.9667059 0.3046191 0.1937298 0.2152636 0.21867 0.7568212 0.7633296 0.8167588 0.08434487 0.724698 0.5249827 23.74035 4.895789 2.165786 13.1651
-3.345456 -1.223265 -10.00835 -8.709194 0.9445482 -1.77007 9.021127 8.116073 3.633022 0.3126227 5.197808e-05 0.6712906 0.5185854 0.0458131 0.2749146 0.508331 0.1260116 0.9195408 0.4307536 0.4862303 0.2858332 0.1656466 18.4476 3.668266 2.439062 3.825764
-5.089716 -6.349462 -5.731378 -6.811359 0.4835984 -3.448058 4.577363 8.111696 1.036433 0.3685599 1.551441e-05 0.8313374 0.9013598 0.2963114 0.4537302 0.6443155 0.490932 0.7420142 0.8165497 0.5751772 0.9234157 0.3402857 29.38321 2.268764 2.678672 3.517305
-4.500665 -6.507717 -7.259741 -7.210614 1.648296 -7.267072 4.541806 11.67561 8.124209 0.2594258 9.921035e-05 0.615818 0.8989846 0.4306895 0.3077793 0.6252068 0.1367733 0.2932715 0.4135797 0.3298869 0.6891684 0.374896 36.46107 2.867854 3.353057 9.106579
